Lat,Lon,Hour,Holiday
40.7265,-73.9986,13,0
40.6822,-73.9666,16,1
40.7179,-74.0031,19,1
40.7346,-73.9883,1,1
40.7444,-73.9854,15,0
40.7627,-73.9787,7,0
40.7482,-73.9569,19,0
40.7304,-74.003,22,1
40.7227,-73.9773,14,1
40.7641,-73.9763,19,0
40.7239,-73.9504,17,1
40.7548,-73.9749,15,0
40.7694,-73.9834,22,1
40.7444,-73.9918,18,0
40.7172,-74.0029,19,0
40.7538,-73.9859,18,0
40.7166,-73.9969,16,1
40.7589,-73.9796,22,0
40.6879,-74.1827,16,0
40.7753,-73.9629,12,0
40.7572,-73.972,19,0
40.7633,-73.9787,14,0
40.7686,-73.8627,19,0
40.7453,-73.9862,17,0
40.7339,-74.0027,21,0
40.7271,-74.0052,16,0
40.7583,-73.9653,7,0
40.7418,-73.9937,18,0
40.7299,-74.0043,10,0
40.7745,-73.9638,16,0
40.7327,-73.9938,22,0
40.7197,-74.0102,18,0
40.7555,-73.9911,11,0
40.7489,-73.9797,20,0
40.6899,-73.9275,18,1
40.7359,-73.9874,22,0
40.7822,-73.9842,7,0
40.7163,-74.0148,19,1
40.7751,-73.9614,17,0
40.7639,-73.967,16,1
40.7265,-74.0003,13,0
40.7394,-73.9884,11,0
40.7213,-74.0111,8,0
40.7455,-73.991,21,0
40.7615,-73.9881,18,0
40.7327,-73.9836,16,0
40.7247,-74.0023,15,0
40.7577,-73.9717,22,0
40.7325,-74.0096,8,0
40.7512,-74.0067,17,0
40.778,-73.9824,21,0
40.7375,-73.9911,13,0
40.7268,-73.97800000000001,5,0
40.7326,-73.9815,17,0
40.6781,-74.0018,15,0
40.6916,-73.9937,11,0
40.7692,-73.9839,17,0
40.6904,-73.9536,19,0
40.7702,-73.8648,11,1
40.6877,-73.9956,8,0
40.7676,-73.9685,14,0
40.7609,-73.9808,18,0
40.7259,-73.9927,20,0
40.7321,-73.9881,16,1
40.7241,-74.0094,7,0
40.726,-74.0094,1,0
40.7604,-74.0029,16,0
40.7951,-73.9761,7,0
40.7032,-74.0144,16,0
40.7574,-73.9771,15,0
40.778,-73.9542,8,1
40.7124,-74.0099,13,0
40.6483,-73.7827,19,0
40.7717,-73.9516,7,0
40.7662,-73.9679,14,0
40.7558,-73.9764,22,0
40.7025,-74.0139,11,0
40.7524,-73.9842,14,0
40.7287,-73.9949,12,1
40.7394,-73.9938,15,0
40.6798,-73.9383,7,1
40.6823,-73.9636,19,0
40.7498,-73.9795,18,0
40.7488,-73.9927,9,0
40.7615,-73.9821,21,0
40.7336,-73.9952,16,0
40.7684,-73.8623,22,0
40.7854,-73.9519,9,0
40.6671,-74.3506,23,0
40.7281,-73.7478,23,0
40.7543,-73.9632,11,0
40.7221,-73.9881,10,0
40.7252,-73.9416,13,0
40.7345,-73.9981,20,0
40.7507,-73.9777,21,0
40.7899,-73.9741,12,0
40.7193,-73.9931,23,0
40.7381,-73.9981,0,0
40.7573,-74.0009,12,1
40.7896,-73.9796,18,0
40.7715,-73.9594,15,0
40.7577,-73.9663,15,1
40.7528,-73.9851,2,1
40.7235,-73.8499,17,0
40.7645,-73.9957,10,1
40.7716,-73.9489,7,0
40.751999999999995,-73.9833,17,0
40.7073,-73.9398,9,0
40.757,-73.9781,17,0
40.7026,-73.9911,12,1
40.727,-73.98,7,0
40.7989,-73.9541,18,1
40.749,-73.9702,22,0
40.7195,-73.9887,16,1
40.7323,-73.9544,7,0
40.722,-74.0041,18,0
40.7555,-73.9836,17,0
40.7218,-73.9958,21,1
40.7459,-74.0017,13,0
40.6613,-73.9798,10,1
40.7454,-73.9849,15,0
40.748000000000005,-74.0039,20,0
40.7244,-73.9977,16,1
40.7363,-73.9865,21,1
40.7192,-73.9854,8,0
40.7542,-73.9868,19,0
40.7189,-74.0088,11,0
40.6791,-73.9833,10,0
40.774,-73.9607,15,0
40.7217,-74.0041,18,0
40.7565,-73.9891,9,0
40.7648,-73.9614,11,0
40.7376,-73.9562,22,1
40.7388,-73.9875,11,1
40.7821,-73.9537,9,0
40.7606,-73.9946,14,0
40.7717,-73.947,20,0
40.7657,-73.9775,13,0
40.6859,-73.9744,11,1
40.7329,-73.9995,23,1
40.7346,-73.9801,8,0
40.7236,-74.0109,18,0
40.7792,-73.9819,8,0
40.7582,-73.9774,18,0
40.8079,-73.9398,12,1
40.7627,-73.9781,16,0
40.7725,-73.9531,10,0
40.7741,-73.8723,9,0
40.7537,-73.9807,18,0
40.7564,-73.9928,7,0
40.7686,-73.9821,17,0
40.7662,-73.9621,16,0
40.726,-74.0093,22,0
40.6451,-73.7812,16,1
40.7393,-73.9828,0,1
40.7575,-73.9891,22,0
40.7204,-73.9872,21,0
40.7449,-73.983,20,0
40.7049,-73.9233,19,0
40.7216,-73.9976,9,0
40.7796,-73.9615,11,0
40.6828,-73.9929,14,1
40.74,-74.0034,8,0
40.6449,-73.7821,15,0
40.7638,-73.9806,9,0
40.7354,-73.9944,20,0
40.76,-73.9805,17,0
40.751999999999995,-73.9856,10,0
40.7871,-73.968,7,0
40.741,-73.9921,21,0
40.7552,-73.9864,13,0
40.7472,-74.0023,17,0
40.6416,-73.7882,5,0
40.7867,-73.9746,22,0
40.7649,-73.97800000000001,0,1
40.7477,-74.0043,20,1
40.7352,-74.0061,22,1
40.7859,-73.9707,6,0
40.7472,-73.9813,15,0
40.7725,-73.9671,12,1
40.744,-73.984,8,0
40.7299,-73.9836,14,1
40.7566,-73.9923,17,0
40.6735,-74.01100000000001,20,0
40.7096,-74.0148,2,1
40.7691,-73.9591,13,0
40.7211,-74.0099,20,0
40.7157,-74.0152,16,1
40.6529,-74.0022,1,1
40.7579,-73.98899999999999,9,0
40.769,-73.9818,1,1
40.7622,-73.9918,23,0
40.7474,-73.9723,8,0
40.7571,-73.9771,18,0
40.7592,-73.9609,19,0
40.7312,-74.0313,20,0
40.7117,-73.9237,5,1
40.769,-73.9695,15,1
40.7203,-73.9846,8,0
40.6593,-73.9302,20,1
40.7277,-73.9946,18,1
40.8023,-73.9346,7,0
40.7931,-73.973,15,0
40.7231,-73.9527,23,0
40.7663,-73.9571,11,0
40.7684,-73.8623,15,0
40.7327,-73.9858,8,0
40.7573,-73.9696,15,0
40.7412,-74.0,22,1
40.7271,-73.9932,7,0
40.645,-73.7815,23,0
40.7733,-73.7939,21,0
40.7196,-73.9895,8,0
40.7713,-73.9566,3,0
40.744,-73.9891,2,1
40.7406,-73.9986,17,1
40.7305,-74.0097,9,0
40.7213,-74.0014,22,0
40.7043,-73.933,1,1
40.7517,-73.9806,16,0
40.7603,-73.9821,16,1
40.7634,-73.9647,15,1
40.7799,-73.9487,5,0
40.7658,-73.9819,10,0
40.7257,-73.9848,21,0
40.6864,-73.9939,20,0
40.7731,-73.5293,15,0
40.7197,-74.0001,21,0
40.7457,-73.9886,19,0
40.6614,-73.9419,1,0
40.7288,-74.007,22,0
40.7257,-73.9838,21,0
40.7802,-73.9549,7,0
40.7523,-73.9835,12,0
40.7866,-73.9807,18,1
40.7549,-73.9837,22,0
40.8004,-73.9657,17,0
40.7589,-73.9781,20,0
40.7409,-73.9979,19,0
40.5933,-73.7599,17,0
40.7531,-73.9978,17,0
40.7887,-73.9781,10,0
40.7296,-73.9869,16,0
40.7035,-74.0114,14,0
40.6949,-74.1781,11,0
40.7439,-73.9858,17,0
40.7784,-73.949,14,0
40.7808,-73.959,19,0
40.7583,-73.9774,14,0
40.7826,-73.9472,9,0
40.734,-74.0048,10,1
40.7551,-73.9751,15,0
40.7749,-73.977,8,0
40.7219,-74.0008,15,0
40.7225,-74.0112,21,0
40.7389,-73.9983,10,1
40.7301,-73.9576,16,1
40.7405,-73.9891,9,0
40.8022,-73.9698,5,0
40.7221,-74.0019,11,0
40.7466,-74.0015,16,1
40.7578,-73.9721,22,0
40.7376,-73.9896,15,0
40.7644,-73.992,10,1
40.7338,-73.9806,13,1
40.7028,-73.9484,15,0
40.7315,-74.0011,19,0
40.7268,-73.9945,20,0
40.7256,-74.0053,7,0
40.7606,-73.9936,7,0
40.7305,-73.9586,11,1
40.7912,-73.9687,21,0
40.7198,-74.0102,15,0
40.784,-73.9782,10,1
40.7954,-73.9657,18,0
40.6921,-73.9686,16,1
40.7528,-73.9781,18,1
40.7219,-73.9945,18,0
40.7796,-73.9739,10,0
40.741,-74.0052,2,0
40.7599,-73.9719,20,0
40.7316,-73.9182,13,1
40.7062,-74.0086,15,0
40.774,-73.8715,11,0
40.7086,-74.0153,16,0
40.7166,-73.9502,23,1
40.7594,-73.9766,18,1
40.7681,-73.9607,18,0
40.7395,-73.9873,18,0
40.729,-74.0052,21,0
40.7394,-73.9886,20,0
40.7409,-74.0053,20,0
40.7604,-73.9704,21,0
40.7137,-74.0103,5,0
40.7432,-73.9937,18,0
40.6877,-73.9864,22,0
40.7283,-73.9819,22,0
40.7376,-74.0015,19,1
40.7485,-74.0059,0,1
40.7097,-74.015,22,0
40.7568,-73.9887,13,0
40.7627,-73.9741,15,1
40.7857,-73.9725,21,0
40.6962,-73.9679,7,0
40.7356,-74.0034,14,1
40.7063,-74.0095,21,0
40.7501,-73.9834,21,0
40.7652,-73.984,16,1
40.7343,-73.9924,16,0
40.7173,-73.9954,18,0
40.7659,-73.9545,15,0
40.7212,-73.9936,0,1
40.7256,-73.9969,16,0
40.7891,-73.9742,22,0
40.7534,-73.9785,16,0
40.7683,-73.9963,11,0
40.7445,-74.008,23,1
40.7407,-74.0337,18,0
40.7469,-73.9712,21,1
40.7196,-74.0017,18,0
40.7602,-73.9685,11,0
40.7466,-73.9829,17,0
40.7825,-73.9553,18,0
40.721,-74.0006,10,0
40.7112,-73.9665,18,1
40.7256,-73.9969,20,0
40.7537,-73.9868,13,0
40.7018,-73.961,8,0
40.7749,-73.9651,10,0
40.7106,-73.985,19,0
40.6604,-73.9804,13,1
40.7623,-73.9971,18,0
40.719,-73.9892,21,0
40.7539,-73.9993,16,0
40.7143,-73.987,23,0
40.6891,-73.9681,9,0
40.6979,-73.9736,10,1
40.7072,-74.0045,16,0
40.7753,-73.9769,6,1
40.7441,-73.9877,15,0
40.6631,-73.9506,16,0
40.8099,-73.9446,18,1
40.7457,-73.9939,6,0
40.7041,-74.009,15,0
40.6879,-74.1827,19,1
40.7167,-74.0151,15,0
40.7566,-73.9874,16,0
40.7149,-74.0065,22,1
40.7556,-73.9745,17,0
40.6631,-73.9825,19,0
40.7848,-73.9792,16,1
40.7401,-73.9862,16,1
40.7675,-73.9926,23,1
40.7632,-73.9786,14,0
40.6582,-73.958,23,0
40.7356,-73.9886,21,0
40.7234,-73.9985,13,0
40.7788,-73.9624,10,1
40.774,-73.8719,20,0
40.7523,-73.9856,20,0
40.7252,-73.9797,6,1
40.768,-73.9824,19,0
40.7203,-73.9632,15,1
40.7548,-73.9996,19,0
40.7715,-73.9819,20,0
40.7575,-73.9767,16,0
40.7394,-74.0015,17,0
40.6448,-73.7823,22,0
40.7339,-74.0095,11,1
40.7566,-73.9829,23,0
40.7595,-73.9755,16,0
40.7789,-73.9582,17,1
40.6831,-73.9999,17,1
40.7412,-74.0015,19,0
40.7796,-73.9577,15,0
40.7506,-73.9685,18,0
40.7445,-73.957,12,1
40.7117,-74.0157,12,0
40.7826,-73.9571,11,0
40.7435,-73.9903,18,0
40.7187,-74.0104,11,0
40.7209,-74.0039,9,1
40.760999999999996,-73.9785,1,0
40.7404,-73.9859,18,0
40.7499,-73.9835,18,0
40.741,-73.9882,18,0
40.7706,-73.9563,6,0
40.7268,-73.9927,22,0
40.7397,-74.0053,0,1
40.7514,-73.9838,13,0
40.7454,-73.9824,11,0
40.7712,-73.866,16,0
40.7522,-73.9837,12,0
40.726,-73.9918,13,0
40.6949,-74.1779,21,0
40.7616,-73.97399999999999,16,0
40.7526,-73.9688,16,0
40.7418,-73.9973,7,0
40.6708,-73.9844,6,0
40.7857,-73.9692,15,1
40.7331,-73.9949,6,0
40.7644,-73.9729,15,0
40.7729,-73.9797,14,0
40.7751,-73.9531,0,1
40.7179,-73.9449,7,0
40.7524,-73.9753,19,0
40.7542,-73.9806,14,1
40.7192,-74.0122,19,1
40.7308,-74.0008,23,0
40.7398,-74.0062,18,0
40.7621,-73.9826,16,0
40.7429,-74.0079,21,0
40.7559,-73.9652,6,0
40.7755,-73.9502,8,0
40.7264,-73.9993,14,0
40.7281,-73.9474,9,0
40.7345,-74.0001,0,1
40.7245,-74.0078,15,0
40.7406,-74.0045,18,0
40.7588,-73.9874,23,0
40.6608,-73.9851,4,0
40.7249,-73.9972,11,0
40.736,-73.9912,17,1
40.7343,-73.9925,20,0
40.729,-73.9815,17,0
40.7709,-73.8659,8,0
40.7212,-74.0045,20,0
40.6937,-73.9885,17,0
40.6757,-74.0148,18,1
40.7634,-73.9796,20,0
40.7332,-73.9957,22,1
40.7493,-74.0032,9,0
40.7568,-73.972,21,1
40.7075,-74.002,15,0
40.7525,-73.9755,19,0
40.7213,-74.032,7,0
40.7364,-73.9924,22,0
40.7509,-74.0056,16,1
40.7642,-73.98100000000001,15,0
40.7369,-74.0031,5,0
40.7572,-73.9605,13,1
40.7816,-73.9768,21,0
40.7559,-73.9904,15,0
40.736999999999995,-73.9888,21,0
40.7662,-73.9639,14,0
40.7151,-74.0095,3,0
40.7468,-73.9938,21,0
40.7566,-74.0014,15,0
40.7037,-73.9854,15,0
40.7261,-74.0092,3,0
40.7452,-73.9889,23,0
40.7241,-73.9979,1,1
40.7726,-73.9533,7,0
40.713,-73.9529,16,0
40.6922,-73.9727,18,0
40.7657,-73.9784,16,0
40.7503,-73.9946,7,0
40.7348,-74.0086,18,1
40.7568,-73.979,18,0
40.7729,-73.8858,19,0
40.7353,-73.9878,0,1
40.7629,-73.9735,16,1
40.7642,-73.9735,17,0
40.7368,-73.9906,18,1
40.7323,-73.9927,8,0
40.6801,-73.9675,22,0
40.7815,-73.9582,14,1
40.7404,-74.0018,4,0
40.6465,-73.7771,21,1
40.8661,-73.8825,14,1
40.6918,-73.9127,10,1
40.851,-73.8531,17,0
40.7624,-73.9824,16,1
40.7844,-73.9736,17,1
40.7522,-73.9861,19,0
40.7646,-73.9701,15,0
40.7261,-73.9962,16,0
40.7663,-73.9526,16,0
40.7597,-74.0278,23,0
40.7511,-73.9942,15,1
40.7216,-73.9582,17,0
40.7406,-73.9903,19,0
40.7317,-73.9834,23,0
40.7423,-73.9836,22,0
40.7324,-73.9891,0,1
40.7478,-73.9809,21,1
40.74,-73.9935,15,1
40.7277,-74.0039,15,1
40.7212,-73.9878,1,1
40.7216,-73.9978,8,0
40.7233,-74.0012,11,1
40.7182,-74.0031,18,0
40.7289,-73.9904,15,1
40.7305,-74.0096,16,0
40.7231,-74.0051,14,0
40.7627,-73.9721,22,0
40.7685,-73.987,19,1
40.7763,-73.9783,11,0
40.7333,-73.9893,6,0
40.7634,-73.98899999999999,0,1
40.7325,-73.9932,19,1
40.7607,-73.9708,19,0
40.7644,-73.9806,8,0
40.7165,-74.0164,10,0
40.7287,-73.9876,17,1
40.7174,-73.9645,10,0
40.7504,-73.9947,14,0
40.7885,-73.9782,11,0
40.779,-73.9843,15,0
40.774,-73.8717,10,0
40.6449,-73.7822,14,0
40.7523,-73.9777,0,0
40.7304,-73.9821,6,0
40.7233,-73.9956,15,0
40.7694,-73.9504,16,0
40.7576,-73.997,14,0
40.6732,-73.9862,7,0
40.7469,-74.0377,19,0
40.7436,-73.9507,8,0
40.6835,-73.9422,14,0
40.7526,-73.9699,16,0
40.7387,-74.0095,14,1
40.6879,-74.0012,12,1
40.7103,-73.9845,15,0
40.6948,-73.9907,14,0
40.7309,-74.0015,8,0
40.7758,-73.953,6,0
40.7741,-73.8728,18,0
40.7578,-73.9618,16,1
40.7255,-74.0036,1,1
40.7715,-73.9647,17,0
40.7477,-73.9549,8,0
40.7314,-73.9754,23,0
40.746,-74.0078,8,0
40.7309,-74.0055,14,1
40.7746,-73.9655,17,0
40.8843,-74.0568,21,1
40.7276,-73.9834,19,1
40.6483,-73.7827,5,0
40.7049,-73.9335,8,0
40.7611,-73.9832,19,1
40.7591,-73.9724,13,0
40.7394,-73.9871,9,0
40.7244,-73.9998,16,0
40.7458,-73.988,15,0
40.7196,-73.9947,10,0
40.7529,-73.9834,16,0
40.7453,-74.0022,19,0
40.7211,-73.9585,17,0
40.7828,-73.9594,16,1
40.723,-73.9948,7,0
40.774,-73.8728,17,0
40.7648,-73.9959,0,0
40.7653,-73.9756,10,0
40.8002,-73.9653,11,0
40.7636,-73.9686,16,0
40.7164,-74.0043,18,0
40.7746,-73.9092,0,1
40.7552,-73.9752,17,0
40.7829,-73.95100000000001,14,0
40.7298,-74.0007,22,0
40.6896,-73.9726,14,0
40.797,-73.9737,9,0
40.7544,-73.9987,19,0
40.7721,-73.9881,11,0
40.7654,-73.9548,17,0
40.6175,-74.0196,17,1
40.6449,-73.7819,19,0
40.7408,-74.0072,22,1
40.689,-73.971,18,1
40.7595,-73.9724,12,0
40.6448,-73.7827,14,0
40.7414,-73.979,17,1
40.6449,-73.7822,21,0
40.773,-73.9462,23,0
40.7228,-73.9969,8,0
40.7378,-73.9976,15,0
40.7261,-73.9951,10,0
40.7322,-73.9792,22,0
40.7904,-73.954,12,1
40.7673,-73.9543,10,1
40.7315,-73.9993,2,0
40.7049,-73.9335,17,0
40.7758,-73.983,10,0
40.7215,-74.0012,2,1
40.7646,-73.9662,12,0
40.7394,-73.9767,19,0
40.7552,-74.0024,13,1
40.7779,-73.9747,7,0
40.7493,-73.9725,16,0
40.7037,-74.0123,22,0
40.6888,-73.9989,7,0
40.6886,-73.9563,9,0
40.6875,-73.9586,7,0
40.766999999999996,-73.9647,14,0
40.7279,-73.9806,8,0
40.7186,-73.9881,23,0
40.7637,-73.9762,22,1
40.764,-73.9743,19,0
40.7741,-73.8727,22,0
40.7385,-73.9999,22,1
40.6324,-73.9457,21,0
40.7147,-74.0097,15,0
40.7596,-73.9737,15,0
40.727,-73.9915,22,0
40.7659,-73.9678,17,0
40.7439,-73.9759,7,0
40.7309,-73.9896,15,0
40.7096,-73.8967,22,1
40.76,-73.9764,17,1
40.7682,-73.9629,20,0
40.7584,-73.9923,15,0
40.7684,-73.8623,22,0
40.7247,-73.9974,14,0
40.6719,-73.757,16,0
40.6711,-73.9614,21,1
40.7197,-73.8871,23,0
40.6678,-73.9306,13,1
40.7228,-74.0047,23,0
40.7531,-73.972,21,0
40.6463,-73.9175,2,1
40.6467,-73.7894,14,1
40.7496,-74.003,15,0
40.7507,-73.9809,9,0
40.7571,-73.972,20,0
40.7775,-73.98100000000001,15,0
40.7215,-73.998,11,0
40.7938,-73.9323,7,0
40.7314,-74.0034,21,0
40.7498,-73.9752,19,0
40.7295,-73.988,18,0
40.7599,-73.9917,21,0
40.7615,-73.9978,11,0
40.7501,-73.9812,13,0
40.6486,-73.7833,17,0
40.7047,-74.0094,7,0
40.7813,-73.9585,6,0
40.7226,-73.9829,10,1
40.7895,-73.9663,6,0
40.7294,-74.0023,13,1
40.7304,-74.0091,20,1
40.7543,-73.9907,17,0
40.6952,-73.9958,18,0
40.6257,-74.0226,1,1
40.7579,-73.9923,13,0
40.7786,-73.9539,19,0
40.7703,-73.9617,15,0
40.7831,-73.9781,6,0
40.7209,-73.9912,5,0
40.7339,-74.0051,18,0
40.7585,-73.9901,19,0
40.7174,-74.016,8,0
40.7228,-74.0047,11,0
40.6856,-73.9673,22,0
40.7411,-73.9925,19,0
40.7175,-73.9905,23,0
40.7641,-73.9705,22,0
40.6465,-73.7772,5,0
40.7335,-73.9973,22,1
40.7604,-74.0031,10,1
40.7392,-74.0013,8,0
40.7645,-73.9716,20,0
40.746,-73.9865,21,0
40.7508,-73.9811,16,0
40.7617,-73.9651,15,1
40.7711,-73.964,16,0
40.7197,-74.0103,18,1
40.751999999999995,-73.9479,22,0
40.7383,-74.0065,8,0
40.7491,-73.9833,19,0
40.7463,-74.0008,22,0
40.7395,-74.0019,0,1
40.7099,-74.0071,19,0
40.7578,-73.92,23,0
40.7569,-73.9937,6,0
40.7551,-73.9866,17,0
40.7177,-73.9577,21,1
40.7152,-74.0055,10,0
40.7444,-73.9803,20,1
40.7548,-73.9799,18,0
40.742,-74.0056,21,0
40.7235,-73.9849,7,0
40.7753,-73.9637,22,0
40.7053,-74.0121,18,0
40.7629,-73.9725,13,0
40.9217,-73.9046,10,0
40.746,-73.9943,10,0
40.7273,-74.0006,22,0
40.7457,-74.0054,10,1
40.7342,-73.9925,20,0
40.742,-74.0046,19,0
40.7717,-73.9611,10,0
40.7601,-73.9854,12,0
40.6525,-73.9402,16,0
40.7563,-73.9725,20,0
40.7249,-73.9814,22,0
40.6484,-73.7826,13,0
40.7652,-73.9529,17,0
40.7622,-74.0008,23,0
40.7476,-74.0096,6,0
40.7453,-74.0079,18,0
40.7257,-74.0007,15,0
40.7754,-73.9628,15,1
40.7433,-73.985,10,0
40.765,-73.9826,18,0
40.6858,-73.9544,12,1
40.7627,-73.9654,14,0
40.7159,-74.0073,10,1
40.7742,-73.9632,14,0
40.681999999999995,-73.9726,16,1
40.6449,-73.7822,20,0
40.7191,-74.0052,14,1
40.7108,-74.0061,16,1
40.7701,-73.9624,9,0
40.7292,-73.9797,20,0
40.69,-73.9637,5,0
40.7663,-73.9642,18,0
40.7793,-73.9592,7,0
40.7508,-74.002,11,0
40.7285,-73.9998,22,1
40.7485,-73.9858,15,0
40.7747,-73.9654,19,0
40.748000000000005,-73.9807,18,0
40.7243,-73.9973,15,0
40.7427,-73.9788,22,1
40.6518,-73.9401,22,1
40.7569,-74.0012,21,1
40.7645,-73.9956,23,0
40.7417,-73.9895,13,1
40.7613,-73.9679,18,1
40.7201,-73.9967,20,0
40.7757,-73.9502,12,1
40.7423,-73.9932,7,0
40.7233,-73.9826,8,0
40.7573,-73.9735,17,0
40.7643,-74.2185,1,1
40.7535,-73.9873,17,0
40.7417,-73.9895,21,0
40.747,-74.001,18,1
40.7637,-73.9749,18,0
40.6862,-73.9701,7,0
40.6466,-73.7896,7,0
40.7124,-73.9443,7,0
40.6799,-73.9894,20,0
40.7429,-73.9908,8,0
40.7902,-73.9493,5,0
40.8047,-73.9521,20,0
40.6879,-74.1813,14,1
40.7078,-73.945,9,0
40.7207,-74.0021,11,0
40.7549,-73.9998,11,0
40.7429,-73.9878,13,0
40.7222,-74.0016,6,0
40.721,-74.0052,14,0
40.7685,-73.8626,13,0
40.6751,-73.9655,13,0
40.7175,-73.9517,13,0
40.721,-74.00399999999999,10,0
40.6927,-73.9873,15,1
40.6839,-73.9771,22,1
40.7643,-73.973,1,0
