Lat,Lon,Hour,Holiday
40.7289,-73.9763,6,1
40.7712,-73.954,2,1
40.7216,-73.9847,7,0
40.8115,-73.9386,15,0
40.7409,-73.9975,7,0
40.7581,-73.9625,23,0
40.7616,-73.9748,9,0
40.7673,-73.983,13,1
40.7138,-74.0088,11,1
40.7112,-73.9586,5,0
40.7395,-74.0067,3,1
40.7328,-74.0002,22,1
40.7865,-73.7294,17,0
40.704,-74.0084,20,0
40.6931,-73.9987,11,1
40.7152,-74.0161,12,0
40.7554,-73.977,17,0
40.7181,-74.0008,17,1
40.745,-73.9938,19,0
40.7817,-73.9583,0,1
40.7481,-73.971,21,0
40.7285,-73.9802,6,0
40.754,-73.9861,17,0
40.764,-73.9784,6,0
40.727,-73.9917,21,0
40.645,-73.782,20,0
40.6768,-73.9694,12,1
40.7841,-73.9508,7,0
40.7647,-73.9767,20,0
40.7566,-73.9749,21,0
40.7646,-73.9757,18,0
40.7476,-74.0019,19,0
40.7644,-73.9585,23,1
40.7439,-73.98899999999999,0,1
40.7685,-73.8625,14,0
40.7631,-73.9879,7,1
40.7227,-74.0013,16,0
40.7403,-73.992,17,0
40.7539,-73.9806,6,0
40.7323,-73.9881,0,1
40.754,-73.9296,20,0
40.7488,-73.9931,21,0
40.7549,-74.0,19,0
40.6398,-73.9677,1,1
40.6931,-73.9696,8,0
40.7593,-73.9929,20,0
40.756,-73.992,8,0
40.7621,-73.97,7,1
40.7452,-73.9772,8,0
40.7417,-73.9831,7,0
40.726,-74.0075,16,0
40.7437,-73.9884,21,0
40.7035,-73.9846,7,0
40.7502,-73.9946,20,1
40.7419,-74.0035,4,0
40.7188,-73.9976,15,0
40.7534,-73.9809,18,0
40.7724,-73.9557,6,1
40.7776,-73.9863,17,0
40.7531,-74.0038,8,0
40.7746,-73.9581,6,0
40.7079,-74.0078,16,0
40.7515,-73.9828,16,0
40.7584,-73.9652,16,0
40.6921,-73.9599,6,0
40.756,-73.9693,8,0
40.7389,-73.9928,19,0
40.7593,-73.9941,23,0
40.7529,-74.0376,6,0
40.7479,-73.9806,16,0
40.7275,-73.9906,20,0
40.7741,-73.9631,8,0
40.7149,-74.0096,20,0
40.7542,-73.9766,23,0
40.7542,-73.9834,9,0
40.7841,-73.9739,18,0
40.8431,-73.918,9,0
40.6941,-73.9643,21,0
40.7152,-74.0158,21,0
40.7045,-74.0121,20,1
40.7819,-73.9812,15,0
40.7224,-74.0009,19,0
40.7062,-74.0162,14,0
40.77,-73.9504,18,0
40.7311,-73.9841,22,0
40.7445,-73.98100000000001,23,1
40.766,-73.9797,18,0
40.7775,-73.9634,16,0
40.768,-73.9824,16,0
40.7748,-73.9902,10,0
40.7294,-73.9895,12,0
40.7257,-73.9948,0,1
40.7442,-73.8453,14,0
40.7262,-73.9918,23,0
40.7285,-74.005,0,1
40.7111,-73.9414,13,0
40.7206,-73.9978,12,0
40.7271,-73.9887,21,0
40.7276,-73.9799,20,0
40.7484,-73.9725,17,1
40.6513,-73.9574,16,1
40.7942,-73.9763,10,0
40.72,-74.003,8,0
40.7344,-73.9834,1,1
40.7261,-73.9927,18,0
40.7184,-73.8406,14,0
40.7379,-73.9745,17,0
40.7201,-74.0001,21,0
40.6483,-73.7825,22,1
40.7123,-74.0079,16,0
40.7237,-74.0108,16,0
40.7207,-73.9973,23,1
40.7292,-74.0041,19,0
40.7619,-73.9754,20,0
40.7547,-73.9739,16,0
40.7348,-74.0021,15,1
40.7618,-73.9603,1,1
40.755,-73.9843,17,0
40.7499,-73.9746,15,0
40.7185,-73.9854,18,0
40.7327,-73.9995,15,1
40.7544,-73.9919,10,0
40.7567,-73.9787,18,0
40.7439,-73.9892,17,0
40.7564,-73.9829,15,1
40.7617,-73.9789,16,0
40.7829,-73.98,18,0
40.741,-73.9878,20,0
40.7195,-74.0483,11,0
40.7932,-73.9673,21,0
40.7184,-74.0104,18,0
40.745,-73.9941,21,0
40.7196,-73.9867,21,0
40.7741,-73.8731,10,0
40.6915,-73.9844,13,1
40.7584,-73.975,16,0
40.729,-74.0049,17,1
40.6867,-73.9465,22,1
40.7136,-74.0116,22,0
40.7246,-73.9986,19,0
40.7245,-73.9914,20,1
40.719,-73.9831,9,0
40.827,-73.9242,15,1
40.6641,-73.9433,7,0
40.7191,-73.9896,0,1
40.7547,-73.9917,21,0
40.7507,-73.9821,18,0
40.7244,-73.9923,16,0
40.7619,-73.9721,22,0
40.7924,-73.9642,13,0
40.7376,-74.0037,14,0
40.6411,-73.9635,22,1
40.7469,-73.9857,21,0
40.7364,-74.0013,18,0
40.7187,-74.0027,16,1
40.8408,-73.9428,17,0
40.7221,-74.0053,16,1
40.696,-73.9679,17,0
40.7681,-73.862,21,0
40.74,-74.0051,1,1
40.7261,-73.9918,18,0
40.7422,-73.9747,15,0
40.7384,-73.9872,11,0
40.7209,-73.9957,15,1
40.7287,-74.0054,22,0
40.728,-74.0022,21,1
40.7146,-73.9912,22,0
40.7293,-73.9979,21,1
40.7522,-73.9782,21,0
40.7394,-73.9893,21,0
40.7044,-73.9866,20,0
40.7739,-73.9582,21,0
40.7294,-73.95100000000001,22,1
40.7216,-73.9885,1,1
40.7242,-73.9879,0,1
40.7622,-73.8154,20,1
40.7541,-73.9782,17,0
40.7598,-73.9817,21,0
40.762,-73.9658,20,0
40.9176,-73.8094,14,0
40.7617,-73.9788,17,0
40.7781,-73.9588,17,0
40.7443,-73.9803,19,1
40.751,-73.9905,16,0
40.7303,-74.0003,22,0
40.8184,-73.95100000000001,21,0
40.7174,-73.984,14,1
40.7322,-74.0005,19,1
40.7655,-73.9603,14,0
40.6467,-73.7894,15,0
40.7346,-74.0022,23,1
40.7277,-73.9836,8,0
40.7782,-73.9785,6,1
40.7261,-74.0074,16,0
40.7327,-73.9973,8,0
40.7574,-73.9854,13,0
40.7102,-74.0077,9,0
40.7288,-74.0053,16,0
40.6462,-73.7769,16,0
40.7633,-73.97399999999999,11,0
40.7807,-73.9812,12,0
40.7626,-73.9785,20,0
40.7909,-73.9536,10,0
40.7485,-73.9769,18,0
40.7575,-73.9736,14,0
40.7629,-73.9717,19,0
40.7526,-73.98100000000001,19,0
40.7598,-73.99,21,0
40.7169,-74.0108,22,0
40.7743,-73.9634,17,0
40.6784,-74.0,20,1
40.789,-73.9427,17,0
40.7411,-73.9974,5,0
40.703,-74.0142,16,0
40.7147,-73.9495,1,1
40.7547,-74.0028,18,0
40.6418,-73.7889,17,0
40.6449,-73.7823,21,1
40.7221,-73.9888,18,0
40.7442,-74.0069,21,0
40.725,-74.0356,7,0
40.7284,-73.9796,8,0
40.7643,-73.9738,12,1
40.7629,-73.9855,13,0
40.711,-74.0061,6,0
40.7558,-73.993,14,0
40.7318,-73.9914,3,0
40.7655,-73.9626,8,0
40.7491,-73.9922,20,0
40.7522,-73.9855,8,0
40.7184,-73.9893,14,1
40.7653,-73.9723,13,0
40.6513,-73.9637,7,0
40.7304,-73.9881,11,0
40.7478,-74.0065,17,0
40.7541,-73.994,15,0
40.7538,-74.0268,17,0
40.7653,-73.9849,9,0
40.7213,-73.9886,18,0
40.7318,-74.0051,9,0
40.6925,-73.9982,13,1
40.6466,-73.7909,16,0
40.7525,-73.9755,19,0
40.7259,-73.998,17,0
40.7353,-73.9796,6,0
40.7358,-73.9936,17,1
40.7647,-73.9801,14,0
40.774,-73.8719,11,0
40.7059,-74.0076,8,0
40.7646,-73.9718,18,0
40.7761,-73.9581,21,0
40.745,-73.9764,16,0
40.734,-73.9777,8,0
40.6928,-73.9718,0,1
40.7164,-74.0157,0,1
40.8063,-73.9652,13,0
40.7863,-73.9795,9,1
40.7547,-73.9656,17,1
40.6759,-73.9532,3,0
40.7645,-73.9958,10,0
40.7785,-73.9613,20,0
40.7122,-73.944,23,1
40.7172,-74.0048,20,1
40.707,-74.0071,15,0
40.7588,-73.9911,0,0
40.7614,-73.9744,17,0
40.7397,-74.0018,22,0
40.7405,-74.0078,16,1
40.7611,-73.9989,10,1
40.7675,-73.9686,16,0
40.6883,-73.9729,9,0
40.7625,-73.972,10,0
40.7588,-73.9708,23,0
40.7494,-73.9896,8,0
40.7206,-73.9997,15,1
40.7771,-73.9633,12,0
40.7501,-74.0024,23,0
40.7354,-73.9939,16,0
40.7277,-73.9993,3,1
40.7089,-74.016,14,1
40.7146,-73.9375,19,0
40.7013,-73.9292,22,1
40.755,-73.9684,18,0
40.7451,-74.0074,15,0
40.6659,-73.9643,16,1
40.7287,-73.9994,11,1
40.7108,-74.0058,7,0
40.7779,-73.954,11,0
40.7623,-73.9753,14,1
40.7198,-73.9875,16,1
40.7522,-73.9956,23,0
40.7019,-73.9847,21,1
40.6655,-73.7274,23,0
40.7691,-73.9829,9,1
40.7656,-73.994,6,0
40.7305,-74.009,12,0
40.74,-74.0057,22,0
40.7677,-73.9657,17,0
40.7497,-73.9792,12,0
40.7648,-73.9789,19,0
40.7373,-73.9848,4,0
40.7487,-73.9862,16,0
40.7488,-74.0028,23,0
40.7292,-74.0036,17,0
40.7513,-73.9939,11,1
40.7783,-73.9877,20,0
40.7341,-73.9997,14,0
40.7633,-73.9807,18,0
40.7421,-74.0043,22,0
40.7353,-73.9842,7,0
40.7722,-73.9827,19,0
40.771,-73.866,8,0
40.7331,-74.0063,14,0
40.7685,-73.8625,17,0
40.7117,-74.0157,16,0
40.747,-73.9966,20,0
40.7663,-73.9567,20,1
40.7705,-73.8653,17,0
40.7595,-73.9655,18,0
40.7644,-73.9689,20,0
40.7302,-73.9546,7,0
40.7215,-74.0053,3,1
40.7538,-73.9961,16,0
40.7596,-73.9944,5,0
40.7426,-74.0071,16,0
40.7427,-73.9824,14,0
40.7656,-73.9629,23,0
40.6952,-73.9959,19,0
40.7252,-73.98899999999999,8,0
40.7197,-74.0102,20,0
40.8131,-73.9517,21,0
40.645,-73.7818,4,0
40.7744,-73.9635,12,0
40.6916,-73.8251,9,0
40.717,-74.0076,17,0
40.7095,-74.0178,16,0
40.7708,-73.8657,15,0
40.7598,-73.9725,22,0
40.755,-73.9878,21,1
40.7686,-73.9835,6,0
40.6812,-73.9773,22,0
40.7927,-73.977,15,0
40.7553,-73.9651,21,1
40.7199,-74.0,20,0
40.7738,-73.9801,16,0
40.7245,-73.9975,23,0
40.7409,-74.0076,15,0
40.7788,-73.9517,13,1
40.7561,-73.9757,22,0
40.7535,-73.9782,20,0
40.7788,-73.9558,8,0
40.74,-74.003,0,1
40.6731,-73.9864,10,0
40.721,-73.9935,23,0
40.7368,-74.0042,14,0
40.7428,-74.0041,23,0
40.7615,-73.9784,20,0
40.7264,-73.9843,1,1
40.7243,-74.002,6,0
40.7437,-73.9928,15,0
40.7415,-73.9936,13,0
40.7354,-73.9983,14,0
40.7435,-73.9864,23,0
40.7698,-73.9842,0,0
40.7481,-73.9915,19,0
40.6839,-73.9386,10,1
40.7326,-74.0052,21,0
40.7113,-74.0099,11,0
40.7302,-74.0029,8,0
40.7273,-74.0072,16,0
40.7629,-73.9772,18,0
40.7411,-73.9812,12,1
40.7028,-73.9896,20,0
40.7445,-74.0056,21,0
40.7378,-74.0019,22,0
40.7477,-73.9849,20,1
40.7269,-73.9838,20,0
40.7757,-73.9819,3,0
40.7449,-73.9913,15,0
40.7252,-73.9971,21,0
40.6812,-73.9725,17,1
40.7079,-74.0095,23,0
40.7557,-73.9841,17,0
40.7495,-73.9921,7,0
40.7524,-73.9817,19,0
40.7582,-73.9854,16,0
40.7176,-73.9934,11,0
40.7448,-73.9888,8,0
40.7396,-74.0356,7,0
40.7497,-73.9727,15,0
40.7182,-73.9911,15,1
40.7388,-74.0054,6,0
40.7403,-74.0079,1,1
40.7138,-73.9561,4,0
40.7709,-73.8655,18,0
40.7482,-73.98,20,0
40.7278,-73.9803,23,0
40.7223,-73.9871,17,1
40.7771,-73.9521,17,0
40.7296,-73.9987,20,0
40.7821,-73.98100000000001,9,0
40.7589,-73.9684,13,0
40.7141,-73.9597,22,0
40.7462,-73.994,16,0
40.7064,-74.0064,15,0
40.7381,-73.9066,20,0
40.7414,-73.9856,15,0
40.7724,-73.965,20,0
40.7242,-73.9829,21,1
40.7171,-74.0127,19,1
40.7434,-73.9841,9,0
40.7749,-73.9567,13,0
40.7306,-73.9936,22,1
40.7399,-73.9864,17,0
40.7245,-73.9975,22,0
40.7299,-73.9786,19,1
40.8271,-73.9414,6,0
40.7311,-74.0085,15,0
40.7248,-73.9988,17,0
40.7577,-73.9752,20,0
40.7419,-73.9827,4,1
40.7225,-73.9976,18,0
40.7592,-73.9787,19,0
40.7575,-73.9806,17,0
40.7198,-74.0069,17,0
40.7077,-73.9327,4,1
40.7586,-73.9926,15,1
40.7497,-73.9916,22,0
40.731,-73.9923,11,0
40.7071,-74.0046,15,1
40.6732,-73.9645,6,0
40.7563,-73.9788,17,0
40.6867,-73.9527,22,0
40.676,-73.9608,14,0
40.6421,-73.7886,18,1
40.7236,-73.9988,21,0
40.7465,-73.9903,15,1
40.6489,-73.7833,5,0
40.7427,-73.9945,16,1
40.781,-73.9762,21,0
40.7519,-73.9948,21,0
40.7766,-73.96,22,1
40.7624,-73.9879,16,0
40.7546,-73.9893,20,0
40.7207,-73.9409,10,1
40.778,-73.9561,18,1
40.7215,-73.9953,19,0
40.6925,-73.9347,15,0
40.7581,-73.9734,18,0
40.7257,-73.9919,18,0
40.7802,-73.9855,18,1
40.7373,-73.997,22,1
40.7442,-73.9876,20,0
40.7444,-74.0297,19,1
40.7149,-73.992,21,1
40.7516,-73.9898,19,0
40.7858,-73.9547,9,0
40.8516,-73.9401,12,1
40.7272,-74.0004,5,1
40.6256,-74.0273,17,1
40.7545,-73.9717,15,0
40.645,-73.7814,6,0
40.7408,-73.9859,16,0
40.7388,-73.9901,17,1
40.7323,-73.9805,6,0
40.6049,-73.9943,13,0
40.7531,-73.972,19,1
40.7187,-74.0027,8,0
40.714,-74.0147,19,0
40.7252,-73.9923,21,0
40.7522,-73.9935,16,0
40.7247,-73.9814,18,1
40.7205,-74.0021,19,1
40.7246,-74.0028,17,1
40.7594,-73.9655,21,0
40.7631,-73.9722,16,0
40.7509,-74.0057,18,0
40.774,-73.8727,16,0
40.7541,-73.9818,17,1
40.7596,-73.971,21,0
40.7161,-73.9895,21,1
40.7619,-74.001,17,0
40.7414,-74.0052,0,1
40.7261,-74.0096,21,0
40.7083,-73.9211,11,1
40.6818,-73.9966,15,1
40.6877,-74.1816,21,1
40.7372,-74.0038,8,0
40.7169,-74.00399999999999,21,1
40.7598,-73.984,0,0
40.7301,-73.9977,20,0
40.6879,-73.9685,15,1
40.7276,-74.0345,17,0
40.732,-73.9822,7,0
40.6925,-73.9687,8,0
40.7286,-74.007,20,0
40.6892,-73.9691,4,0
40.7047,-74.0142,14,0
40.7487,-73.9823,11,0
40.7224,-73.9871,11,1
40.7614,-73.9999,20,0
40.7369,-73.993,2,0
40.7696,-73.9517,14,0
40.7398,-73.9951,9,0
40.7193,-74.0103,14,1
40.7552,-73.987,22,1
40.6418,-73.7883,9,1
40.8039,-73.95,7,0
40.7051,-74.0099,18,0
40.7235,-73.9947,14,0
40.6719,-73.9807,6,0
40.7301,-73.9756,10,0
40.7627,-73.9675,14,0
40.7547,-73.9663,19,0
40.7186,-73.9977,18,0
40.7204,-73.9988,17,0
40.7173,-74.0035,13,1
40.7565,-73.9843,20,0
40.7423,-73.9836,21,1
40.6465,-73.7898,23,1
40.7665,-73.9782,21,0
40.7637,-73.9778,11,0
40.7686,-73.9581,18,1
40.7536,-73.9725,19,0
40.6909,-73.9294,12,0
40.7692,-73.9532,5,1
40.7289,-73.9847,8,0
40.7368,-73.9805,21,0
40.7054,-74.01,20,0
40.7594,-73.9726,15,0
40.7632,-73.9818,15,0
40.7288,-74.0076,15,0
40.6458,-73.7768,16,0
40.7261,-73.9919,23,1
40.755,-73.9715,11,0
40.758,-73.9753,14,0
40.7155,-74.015,17,0
40.7609,-73.9986,11,0
40.7526,-73.9895,15,0
40.6823,-73.9706,7,0
40.7734,-73.9648,15,0
40.74,-73.9868,16,0
40.7764,-73.9122,3,0
40.7633,-73.9706,19,0
40.8035,-73.9472,18,0
40.72,-74.0086,19,0
40.7546,-73.9768,18,0
40.7444,-73.9985,1,1
40.7652,-73.9675,19,0
40.7577,-73.8445,21,0
40.7603,-73.9717,10,0
40.74,-73.988,5,0
40.7455,-73.9855,19,1
40.7186,-73.955,22,1
40.7324,-73.9948,8,1
40.7477,-74.0043,14,1
40.7275,-73.9935,17,0
40.799,-73.9685,8,0
40.7445,-73.9954,22,0
40.7378,-74.0365,21,1
40.7205,-74.0078,19,0
40.7427,-73.9845,14,0
40.6414,-73.7886,18,1
40.7625,-73.9972,15,0
40.7137,-73.9516,11,0
40.7606,-73.9859,17,0
40.7628,-73.995,15,0
40.7562,-73.9768,16,0
40.7242,-73.9961,6,0
40.7541,-73.9941,12,0
40.7332,-73.9999,2,1
40.7203,-73.9633,6,0
40.7243,-73.9926,20,0
40.7225,-73.9824,5,0
40.7619,-73.9603,21,0
40.7782,-73.9627,6,0
40.73,-73.9753,9,1
40.759,-73.9959,22,0
40.686,-73.9975,7,0
40.7788,-73.94800000000001,7,0
40.7583,-73.9705,13,0
40.7324,-73.9893,22,0
40.739000000000004,-73.9834,23,0
40.7098,-73.99600000000001,7,0
40.7742,-73.9637,7,0
40.7316,-74.0061,20,0
40.778,-73.9541,18,1
40.6951,-73.9682,14,0
40.766,-73.9834,2,1
40.6919,-73.8352,18,0
40.7146,-73.9981,23,1
40.7697,-73.9807,18,0
40.7442,-73.9846,18,0
40.742,-74.0039,15,0
40.7306,-74.009,18,0
40.7713,-73.9633,20,0
40.7314,-73.9576,23,1
40.7383,-73.9836,5,0
40.759,-73.9625,17,1
40.7664,-73.9858,18,0
40.7882,-73.9743,11,1
40.7222,-73.8425,21,0
40.6998,-73.9828,19,0
40.7198,-74.0068,23,1
40.7612,-73.9835,20,0
40.7741,-73.9488,21,0
40.6791,-74.0108,20,1
40.7588,-73.9874,23,0
40.7551,-73.9846,15,0
40.7523,-73.9792,17,0
40.7702,-73.8647,12,0
40.7401,-74.0023,22,1
40.7647,-73.9767,23,0
40.7492,-73.992,13,0
40.7913,-73.9794,3,0
40.7396,-73.9931,8,1
40.7224,-74.0016,11,0
40.7234,-73.9884,22,0
40.7204,-74.0083,17,0
40.7851,-73.9578,14,0
40.751999999999995,-73.9767,20,0
40.7426,-73.9846,18,0
40.6957,-73.967,18,0
40.7554,-73.9711,20,0
40.7641,-73.9788,19,0
40.7189,-73.9916,8,0
40.7428,-73.9871,16,0
40.7381,-74.0026,22,0
40.7624,-73.982,20,0
40.7681,-73.9883,18,1
40.7394,-74.0054,0,1
40.7457,-74.0057,21,0
40.7173,-74.0087,10,0
40.7831,-73.9783,16,0
40.7833,-73.9745,17,0
40.7237,-74.0015,10,0
40.725,-73.9782,18,1
40.7256,-73.995,17,0
40.7801,-73.9753,8,0
40.7192,-74.0038,18,1
40.7396,-74.0054,3,1
40.7199,-73.9931,7,0
40.7271,-74.0054,16,0
40.7796,-73.9201,19,0
40.735,-73.9915,20,0
40.7463,-73.9853,4,0
40.677,-73.9722,7,0
40.7481,-73.9883,8,0
40.79,-73.9769,7,0
40.788000000000004,-73.9758,23,0
40.7528,-73.9734,22,0
40.7627,-73.9656,22,0
40.7051,-74.016,7,0
40.6953,-74.1789,13,0
40.7152,-74.0095,19,0
40.7273,-73.992,21,1
40.7201,-74.0085,14,0
40.7625,-73.9743,13,0
40.7267,-73.9997,21,0
40.732,-74.0034,22,0
40.7214,-73.9476,21,0
40.7333,-74.0028,17,0
40.7139,-74.0074,7,0
40.7145,-73.9819,8,0
40.7824,-73.9545,8,0
40.7741,-73.873,20,0
40.7514,-74.0064,17,0
40.7424,-73.9746,15,0
40.7289,-73.9952,15,1
40.7248,-73.9923,6,0
40.7499,-74.0027,3,0
40.7022,-73.9828,6,0
40.7273,-73.992,17,0
40.7622,-73.9955,18,0
40.7347,-74.0022,21,0
40.7115,-73.9641,0,0
40.7056,-74.0099,17,0
40.7758,-73.9588,17,0
40.6483,-73.7827,16,0
40.7669,-73.9676,22,1
40.727,-74.0021,13,0
40.7901,-73.9542,16,1
40.7603,-73.9804,14,0
40.7574,-73.9744,12,0
40.74,-73.9844,5,0
40.7423,-74.0045,1,1
40.7593,-73.9652,7,0
40.7255,-73.9763,11,0
40.7617,-73.9977,12,1
40.7278,-73.942,17,1
40.7147,-74.0091,9,0
40.7084,-74.0061,16,0
40.7256,-74.0053,17,1
40.7372,-73.9924,21,0
40.7646,-73.9684,11,0
40.763000000000005,-73.9408,10,0
40.7629,-73.9703,13,0
40.7307,-74.0007,0,0
40.7424,-73.9864,18,0
40.7533,-73.993,14,0
40.7753,-73.9619,21,0
40.7661,-73.9714,13,0
40.7475,-74.0007,21,1
40.7239,-73.9925,17,0
40.7207,-74.0002,20,0
40.7812,-73.9567,9,0
40.7181,-74.0013,14,0
40.7732,-73.8856,18,0
40.7629,-73.9697,14,0
40.7568,-73.9152,21,1
40.7437,-73.9889,18,0
40.7155,-73.9538,9,0
40.7409,-74.0075,21,0
40.7406,-74.0057,16,0
40.7701,-73.9687,10,0
40.7551,-73.9839,19,0
40.7422,-73.987,17,1
40.763000000000005,-73.9717,2,1
40.6362,-73.9179,8,1
40.7537,-73.9735,17,0
40.711,-74.0069,15,0
40.7171,-74.0122,6,0
40.7092,-73.9403,8,0
40.7231,-73.9976,23,1
40.7452,-73.9869,21,0
40.7619,-73.9837,18,0
40.784,-73.9545,16,0
40.7275,-73.9907,17,1
40.7276,-73.9519,12,0
40.7598,-73.9659,15,1
40.7512,-74.0067,17,0
40.7321,-74.0024,7,0
40.8606,-73.8937,19,0
40.7322,-74.0077,19,0
40.7488,-73.9738,13,0
40.7466,-74.0309,19,0
40.6906,-73.9322,21,0
40.747,-73.9835,14,0
40.7562,-73.9717,19,0
40.7833,-73.982,8,0
40.7089,-74.0108,23,0
40.7227,-74.0048,7,0
40.7324,-74.0018,17,1
40.7745,-73.9638,22,1
40.7547,-73.9753,16,0
40.7607,-73.9845,6,0
40.7195,-74.0085,18,0
40.6482,-73.7824,18,0
40.7808,-73.9768,18,0
40.7566,-73.9843,20,0
40.7311,-74.0082,13,0
40.7901,-73.9488,16,0
40.7241,-73.9936,18,0
40.7372,-73.9869,8,0
40.7563,-73.9767,9,0
40.7287,-74.0054,22,1
40.6918,-73.9844,19,1
40.751,-73.9743,15,0
40.6467,-73.7894,21,0
40.7346,-74.0062,21,0
40.7608,-73.98,16,1
40.734,-74.0008,5,0
40.7864,-73.9424,17,0
40.6679,-73.9838,22,0
40.8907,-73.9084,13,0
40.7573,-73.9839,17,0
40.7475,-73.9932,16,0
40.7452,-73.991,7,0
40.7277,-74.0072,17,0
40.7255,-74.0037,23,1
40.7833,-73.9726,6,0
40.7753,-73.9574,13,0
40.7398,-73.9814,20,1
40.7846,-73.949,0,1
40.7196,-73.9867,22,0
40.722,-73.9964,16,1
40.6664,-74.2144,15,1
40.7614,-73.9744,18,1
40.7294,-73.9923,22,1
40.6851,-73.961,5,0
40.7797,-73.9878,8,1
40.719,-74.0353,16,0
40.755,-73.9841,20,0
40.7291,-73.9867,7,0
40.7479,-74.0048,14,0
40.715,-74.0017,10,0
40.7338,-73.9994,16,1
40.7639,-73.9714,10,0
40.731,-73.9921,12,0
