Lat,Lon,Hour,Holiday
40.7662,-73.9832,19,1
40.6833,-73.961,13,0
40.718,-73.9521,22,0
40.7618,-73.983,17,0
40.7443,-74.0066,2,1
40.7692,-73.9828,21,0
40.7795,-73.9738,5,0
40.779,-73.9559,8,0
40.7233,-74.003,19,0
40.6952,-74.1777,9,0
40.760999999999996,-73.9733,20,0
40.7316,-73.9929,17,0
40.7459,-73.9882,20,0
40.8394,-73.9414,6,0
40.7143,-73.9873,19,0
40.73,-73.9856,9,0
40.7744,-73.9893,2,1
40.6866,-73.9539,23,0
40.77,-73.9161,15,0
40.7667,-73.9828,16,0
40.75,-73.9897,23,1
40.7303,-74.002,17,1
40.6676,-73.9935,3,0
40.7561,-73.9832,15,0
40.8042,-73.9568,20,1
40.7464,-74.0088,6,0
40.7264,-74.0004,14,0
40.7529,-74.0292,10,1
40.7552,-73.9913,20,0
40.7727,-73.9558,4,1
40.7163,-73.9918,10,0
40.7561,-73.9742,23,0
40.763000000000005,-73.9783,21,0
40.7377,-73.9896,18,1
40.7448,-73.957,9,0
40.7259,-74.0075,16,0
40.7221,-74.001,22,0
40.7341,-73.9814,5,0
40.7464,-73.9698,7,0
40.6697,-73.8827,22,1
40.764,-73.9812,19,1
40.6465,-73.7897,6,0
40.6944,-74.0005,6,0
40.7182,-74.0345,16,0
40.7636,-73.9711,18,0
40.7169,-74.0081,20,0
40.7743,-73.9634,13,0
40.7319,-74.0086,17,0
40.7604,-73.9969,11,1
40.7573,-73.9847,19,0
40.7512,-74.0274,18,0
40.6795,-73.9742,22,0
40.754,-73.9846,15,0
40.7588,-73.9707,18,0
40.7065,-74.0065,18,0
40.7357,-73.9895,16,0
40.7199,-74.0078,6,0
40.7159,-74.0152,17,0
40.7599,-73.9663,15,0
40.7305,-74.0016,10,1
40.6457,-73.7766,23,0
40.7636,-73.9751,1,0
40.7229,-73.9983,22,0
40.7381,-73.99,12,0
40.7388,-74.0088,22,0
40.7385,-73.9855,18,0
40.721,-74.0041,12,1
40.7604,-73.98,17,0
40.7576,-73.9631,16,0
40.7593,-73.9703,16,0
40.7504,-74.0028,21,0
40.7697,-73.9583,17,1
40.733000000000004,-73.9751,8,0
40.7716,-73.9484,9,0
40.7506,-73.9876,17,0
40.743,-74.0071,2,0
40.7575,-73.9897,19,1
40.669000000000004,-73.9931,8,0
40.7317,-73.9992,13,1
40.7228,-73.9959,8,0
40.7493,-73.9753,13,0
40.789,-73.9784,6,0
40.7239,-74.0004,13,0
40.7186,-73.9908,15,0
40.8378,-73.9277,19,0
40.7358,-74.0007,21,1
40.7713,-73.9602,17,0
40.7381,-73.99,16,0
40.6707,-73.9894,20,0
40.7645,-73.9699,20,0
40.7065,-74.0065,1,0
40.7711,-73.9833,7,0
40.7192,-73.96300000000001,7,0
40.671,-73.9744,16,1
40.7362,-73.9919,5,0
40.6865,-73.7998,8,0
40.6915,-74.1771,12,1
40.7223,-73.9871,9,1
40.7553,-73.9682,23,0
40.6437,-73.7899,22,1
40.7001,-73.9804,21,0
40.7192,-74.0069,18,0
40.6715,-73.9719,13,1
40.709,-74.0167,6,0
40.7822,-73.9536,15,0
40.7627,-73.9171,17,1
40.7554,-73.9678,9,0
40.6895,-73.9859,17,0
40.741,-73.9961,6,0
40.7595,-73.9609,4,0
40.768,-73.9601,15,0
40.7591,-73.9862,7,0
40.7366,-74.0295,21,0
40.7753,-73.9904,8,0
40.7529,-73.9951,11,1
40.7434,-73.9882,0,0
40.6324,-73.9476,18,0
40.7231,-73.9914,21,0
40.7498,-73.9366,15,0
40.7365,-73.9967,19,0
40.7543,-73.9298,9,0
40.7325,-74.0008,23,1
40.7739,-73.8727,16,0
40.7437,-74.0064,19,1
40.7766,-73.9623,20,0
40.7625,-73.9727,15,1
40.7403,-73.9903,18,0
40.745,-74.0061,17,0
40.7288,-73.99,22,0
40.7141,-73.9509,3,0
40.7629,-73.9783,17,0
40.7625,-73.9759,10,0
40.7555,-73.9763,13,0
40.7651,-73.9703,20,1
40.7707,-73.9589,10,0
40.7606,-73.9822,3,0
40.725,-73.9994,17,0
40.7375,-74.0075,10,0
40.7574,-73.9765,19,0
40.6867,-73.9822,16,0
40.7118,-73.9426,18,0
40.7361,-73.991,9,0
40.7629,-73.9893,22,1
40.7745,-73.9459,0,1
40.7244,-74.0021,16,0
40.7385,-73.9998,16,1
40.7282,-73.9993,22,0
40.6945,-73.9906,12,0
40.766999999999996,-73.9563,15,0
40.7563,-73.9897,18,0
40.7252,-73.9781,1,0
40.7252,-73.9796,5,0
40.774,-73.8723,6,0
40.7701,-73.9906,6,0
40.7376,-73.9922,15,0
40.695,-74.1783,19,1
40.7239,-73.9853,6,0
40.7585,-73.9726,20,0
40.7059,-74.0133,18,0
40.7623,-73.9862,21,0
40.7555,-73.975,18,0
40.7554,-73.9786,16,0
40.7316,-73.9873,16,0
40.7345,-73.99600000000001,17,0
40.7493,-73.9826,18,0
40.7598,-73.9998,19,0
40.7517,-73.9876,23,0
40.7492,-74.0031,14,0
40.7381,-74.0045,17,0
40.754,-73.9678,5,0
40.7614,-73.9824,15,0
40.7182,-73.9905,21,1
40.7332,-73.9932,20,0
40.7722,-73.9861,21,1
40.7771,-73.9497,7,0
40.7211,-73.9936,21,0
40.6253,-73.9672,19,0
40.7418,-74.0335,20,1
40.7539,-73.9806,19,0
40.7345,-73.998,7,0
40.7411,-73.9846,16,0
40.7345,-74.003,23,1
40.7211,-73.9936,20,0
40.7039,-74.0098,15,0
40.7228,-74.008,17,0
40.7197,-74.0102,21,1
40.7321,-73.984,15,1
40.7579,-73.9775,18,0
40.7702,-73.9645,18,0
40.7723,-73.819,19,0
40.7401,-73.9744,22,0
40.7415,-73.9854,9,0
40.6238,-74.025,15,0
40.7345,-74.1665,21,0
40.788000000000004,-73.9757,10,1
40.7759,-73.9612,6,0
40.7185,-73.9892,1,1
40.7366,-74.0037,8,1
40.7318,-73.9953,20,0
40.7313,-73.9923,17,1
40.7768,-73.9461,9,0
40.7063,-74.0088,15,0
40.7689,-73.9612,6,0
40.7647,-73.9803,17,0
40.7472,-73.9121,14,0
40.9632,-73.8581,9,1
40.7138,-73.9634,19,1
40.8279,-73.8855,13,1
40.7476,-73.9963,11,0
40.7611,-73.9975,4,0
40.7236,-74.0033,5,0
40.8334,-73.9185,9,1
40.7748,-73.9912,10,0
40.7915,-73.97800000000001,6,0
40.6877,-74.0013,17,0
40.7865,-73.9779,10,0
40.7153,-74.0156,17,0
40.7449,-73.9864,21,0
40.7821,-73.9758,14,0
40.7383,-74.0,15,0
40.7634,-73.9757,21,0
40.7342,-73.955,8,0
40.7472,-73.9912,8,0
40.7303,-74.0046,20,0
40.7515,-73.9941,8,0
40.7028,-73.9896,18,0
40.7326,-73.9857,8,0
40.7475,-73.9802,22,0
40.7309,-74.0055,19,0
40.7382,-73.9405,10,0
40.7345,-74.0015,22,1
40.75,-73.9835,12,0
40.7346,-73.9792,9,0
40.7372,-74.0007,21,0
40.7389,-74.0084,14,0
40.7051,-74.0129,0,0
40.722,-73.9855,23,1
40.7144,-73.9877,9,0
40.6451,-73.7811,14,1
40.7376,-74.0032,17,0
41.016999999999996,-73.7182,10,0
40.7265,-74.0023,13,0
40.7288,-73.9983,14,1
40.7458,-73.9882,9,0
40.6551,-73.9799,14,0
40.7409,-74.005,3,1
40.7477,-74.169,8,0
40.7714,-73.9881,12,0
40.6968,-73.9278,14,1
40.7542,-73.9785,20,1
40.7557,-73.9701,17,0
40.7513,-74.0028,8,0
40.7743,-73.9813,9,1
40.6958,-73.9396,6,0
40.7696,-73.9602,18,1
40.7291,-73.992,23,1
40.7597,-73.9857,23,0
40.6416,-73.7885,18,0
40.7212,-73.9937,18,0
40.7839,-73.9815,8,0
40.739000000000004,-73.9872,23,1
40.7796,-73.9557,16,0
40.7612,-73.969,18,0
40.7258,-73.9928,21,0
40.7381,-74.0096,0,1
40.765,-73.98100000000001,16,0
40.7264,-73.9917,21,0
40.7807,-73.9589,17,0
40.7685,-73.9824,17,0
40.7504,-73.9814,17,0
40.714,-74.0155,17,0
40.7346,-74.0099,21,1
40.7652,-73.9755,11,1
40.7044,-74.0091,18,1
40.7575,-73.9859,15,1
40.7036,-74.0117,23,0
40.7745,-73.9637,16,0
40.7376,-73.9896,19,0
40.7404,-73.9249,17,0
40.6904,-73.9781,17,0
40.6776,-73.9874,10,0
40.7322,-73.9804,18,0
40.7254,-74.0092,16,0
40.7388,-74.0087,16,0
40.6415,-73.7881,5,0
40.7853,-73.9753,11,1
40.7639,-73.988,8,0
40.7442,-73.9764,11,0
40.7646,-73.9718,17,0
40.7154,-74.0158,15,0
40.7443,-73.9887,17,0
40.7612,-73.9695,20,0
40.7445,-73.9749,11,0
40.7546,-74.0072,10,1
40.7269,-73.9856,21,1
40.7678,-73.9829,16,0
40.75,-73.9838,4,0
40.7694,-73.9547,15,0
40.7662,-73.9943,16,0
40.7385,-73.9855,21,0
40.7459,-74.0019,21,0
40.760999999999996,-73.9733,17,0
40.7462,-73.9946,22,0
40.7367,-73.998,15,0
40.7482,-73.9567,8,1
40.7604,-73.9848,5,1
40.7738,-73.9547,13,0
40.7604,-73.9815,20,0
40.7503,-73.9916,11,1
40.7721,-73.9901,15,0
40.73,-73.9921,19,0
40.764,-73.9751,14,0
40.7643,-73.9959,19,0
40.73,-73.9873,19,0
40.7428,-74.00399999999999,1,1
40.7245,-73.9985,13,1
40.7218,-73.9973,23,1
40.7134,-73.9564,20,0
40.7745,-73.9798,18,0
40.7345,-73.9989,19,0
40.741,-73.9964,9,1
40.7356,-73.9968,19,0
40.6901,-73.9814,13,1
40.6859,-73.9943,10,1
40.7478,-74.0038,18,0
40.7605,-73.9731,20,0
40.7611,-73.9823,19,0
40.7849,-73.9536,15,0
40.7561,-73.9832,20,0
40.736999999999995,-74.0396,6,0
40.7304,-74.0085,17,0
40.7644,-73.9884,22,0
40.7903,-73.9677,9,0
40.7347,-73.955,21,1
40.7751,-73.9609,14,0
40.6827,-74.0067,17,0
40.7214,-74.0014,1,1
40.7367,-73.9931,19,0
40.7202,-74.0023,18,0
40.733000000000004,-73.9958,7,0
40.6748,-73.9816,17,0
40.7192,-73.9764,23,0
40.7325,-73.999,21,0
40.7381,-74.0079,17,0
40.7514,-74.0036,1,1
40.7181,-74.0148,22,0
40.7568,-73.9827,13,0
40.7397,-73.9951,19,1
40.645,-73.7819,18,1
40.7797,-73.9459,16,0
40.7603,-73.9759,18,0
40.6766,-73.9992,22,0
40.7279,-74.0001,22,0
40.7262,-74.0057,10,0
40.7213,-74.0,14,0
40.722,-73.9797,8,0
40.7345,-73.9923,18,0
40.7162,-74.0125,19,0
40.7824,-73.9826,18,1
