Lat,Lon,Hour,Holiday
40.7483,-73.9824,15,0
40.7236,-74.0095,13,0
40.759,-73.9941,21,1
40.7615,-73.9704,21,0
40.7314,-73.9914,16,0
40.7756,-73.9604,13,0
40.695,-74.178,15,0
40.7863,-74.0436,17,0
40.7581,-73.9701,19,0
40.7429,-73.9742,14,0
40.7203,-74.0021,19,0
40.7268,-74.0002,22,0
40.7606,-73.9673,18,0
40.7584,-73.9884,22,1
40.7641,-73.9738,15,0
40.7731,-73.88600000000001,19,0
40.7504,-73.9914,0,0
40.7294,-73.9895,14,0
40.7511,-74.0044,14,0
40.753,-73.9746,12,0
40.754,-73.9781,13,0
40.7533,-73.9927,21,0
40.7195,-73.9996,18,0
40.7403,-73.9905,15,0
40.77,-73.9608,15,0
40.7375,-73.9913,15,0
40.7583,-73.9827,23,0
40.7717,-73.9828,17,1
40.6812,-73.8659,6,0
40.7619,-73.9603,20,1
40.7394,-73.9808,10,0
40.7563,-73.9828,15,0
40.7717,-73.9613,20,0
40.7371,-73.983,23,0
40.7352,-73.9585,9,0
40.7727,-73.9614,17,0
40.7199,-73.961,13,1
40.7591,-73.9612,12,0
40.6712,-73.973,22,0
40.7486,-73.9424,22,1
40.779,-73.9821,7,0
40.6461,-73.7913,14,0
40.7196,-73.9997,18,0
40.6403,-73.9663,12,1
40.774,-73.8716,20,0
40.7233,-73.9988,16,0
40.768,-73.9559,15,0
40.7639,-73.9709,15,0
40.7644,-73.9791,12,1
40.7542,-73.9826,12,0
40.758,-73.9723,17,0
40.7547,-73.9916,18,0
40.76,-73.9943,14,1
40.6811,-73.9724,18,0
40.7673,-73.9822,19,0
40.717,-73.9981,20,1
40.7306,-74.0016,21,0
40.7325,-73.9761,17,1
40.7237,-73.9992,8,0
40.7059,-74.2127,7,0
40.7345,-73.9901,1,0
40.7445,-74.0064,22,1
40.786,-73.9531,16,0
40.7652,-73.9622,7,0
40.7257,-74.0018,22,0
40.7963,-73.9687,4,0
40.7233,-73.9912,8,0
40.7151,-74.0113,15,0
40.7368,-74.0083,13,0
40.7331,-73.8498,17,0
40.7413,-73.9896,21,0
40.6449,-73.7824,0,0
40.7348,-73.9968,16,0
40.7427,-73.9846,17,0
40.7526,-73.9894,19,0
40.7384,-73.9862,17,0
40.6915,-73.9963,17,0
40.749,-73.9927,10,1
40.7747,-73.9911,22,0
40.7547,-73.98,19,0
40.7243,-73.9976,19,0
40.731,-74.0066,18,0
40.7116,-74.0078,8,1
40.7324,-74.0036,0,1
40.7838,-73.9503,10,0
40.7481,-73.9817,4,0
40.7438,-73.997,10,0
40.6774,-73.9832,12,1
40.7662,-73.9653,19,1
40.7391,-73.9931,23,0
40.7606,-73.9682,20,0
40.7556,-73.9836,23,0
40.7229,-74.0037,15,0
40.7502,-73.9945,20,0
40.7462,-73.9847,13,0
40.7284,-73.9894,21,0
40.7257,-73.9921,0,0
40.7258,-74.0108,19,0
40.7385,-73.9855,19,0
40.7114,-73.9617,19,0
40.7152,-74.0141,15,0
40.7368,-74.0038,21,0
40.755,-73.9877,17,0
40.7514,-74.0066,18,0
40.7645,-73.9709,15,0
40.8301,-73.8903,4,0
40.7645,-73.9776,8,0
40.7625,-73.9786,16,0
40.7447,-74.0012,18,1
40.7094,-74.0017,14,0
40.7265,-73.9916,15,1
40.6467,-73.7902,14,0
40.7525,-73.9933,17,1
40.7124,-73.957,8,0
40.7608,-73.9989,3,0
40.7193,-73.994,0,1
40.7556,-73.993,21,1
40.7743,-73.9574,18,1
40.7838,-73.9544,16,0
40.7197,-73.9948,13,0
40.7533,-73.9888,16,0
40.7536,-73.98100000000001,13,1
40.7188,-73.9578,16,0
40.7503,-73.9788,19,0
40.7447,-73.9873,17,0
40.7084,-74.0125,12,1
40.7152,-74.0055,11,0
40.7644,-73.9635,12,0
40.7561,-73.9833,21,0
40.6949,-73.9834,1,1
40.6082,-73.9421,23,1
40.711,-73.9685,14,1
40.7449,-73.9858,19,0
40.6945,-73.9835,11,1
40.7715,-73.9655,19,0
40.7531,-73.6433,20,1
40.8049,-73.9528,20,0
40.7037,-74.0143,15,1
40.717,-74.008,18,0
40.7616,-73.9706,17,0
40.7569,-73.9784,21,0
40.7249,-74.0077,14,0
40.7695,-73.906,9,0
40.6934,-73.9977,6,0
40.6636,-73.9942,20,1
40.742,-74.0047,23,0
40.7527,-73.9849,2,0
40.749,-73.9778,19,0
40.7442,-74.0069,14,1
40.6449,-73.7823,7,0
40.7443,-73.9915,22,0
40.751999999999995,-73.9947,19,0
40.645,-73.7818,23,0
40.7814,-73.9543,20,0
40.7477,-74.0034,5,0
40.742,-73.9942,15,1
40.7199,-74.0102,18,0
40.7047,-74.012,9,0
40.7579,-73.9697,12,0
40.7558,-73.9678,19,0
40.7359,-74.0057,19,1
40.7567,-73.9615,23,0
40.7345,-73.9858,8,0
40.728,-73.9862,23,1
40.774,-73.8716,9,0
40.7457,-74.0055,6,0
40.7346,-74.0006,18,1
40.7596,-73.9699,19,0
40.768,-73.9623,8,0
40.7818,-73.9809,7,0
40.7326,-73.9936,8,0
40.7369,-73.9885,11,0
40.7396,-74.0042,19,0
40.7598,-73.982,18,0
40.7527,-73.967,15,0
40.7231,-73.999,18,0
40.7168,-73.9649,17,1
40.7173,-74.0084,17,1
40.7681,-73.9619,14,0
40.7122,-73.9636,10,0
40.7235,-73.9823,10,1
40.7396,-74.0022,17,0
40.7367,-73.9907,17,0
40.7243,-74.0056,16,1
40.7376,-74.0091,6,0
40.7103,-73.9846,16,0
40.7507,-74.0057,16,0
40.7342,-73.9852,14,0
40.6719,-73.964,23,0
40.7739,-73.8723,14,0
40.7232,-73.9913,5,1
40.7695,-73.9854,4,0
40.7519,-73.9907,20,0
40.7325,-73.9849,15,0
40.7234,-73.9912,20,1
40.725,-73.9947,23,0
40.7498,-73.9102,15,0
40.7785,-73.9531,10,0
40.7416,-74.0047,15,0
40.7257,-74.0066,15,0
40.7152,-73.8791,4,0
40.7612,-73.9712,14,0
40.7756,-73.9486,6,0
40.747,-73.987,9,0
40.7487,-73.9425,18,1
40.7327,-73.9797,18,1
40.7225,-74.0004,18,0
40.7772,-73.964,6,0
40.7071,-74.0046,15,0
40.7444,-73.9942,19,0
40.7411,-73.9979,12,0
40.7097,-73.9592,16,0
40.7303,-73.9858,8,0
40.6951,-74.1788,14,0
40.7749,-73.9547,15,0
40.7187,-73.98899999999999,1,1
40.6839,-73.9914,8,0
40.7401,-73.9974,10,0
40.6467,-73.7896,5,0
40.7378,-73.9866,15,0
40.774,-73.8733,13,0
40.6893,-73.9964,21,0
40.7883,-73.9724,17,1
40.7325,-73.9879,13,1
40.7423,-73.9835,20,0
40.7183,-74.0049,11,0
40.7228,-73.9968,20,0
40.6447,-73.7826,6,0
40.7657,-73.9806,15,0
40.7472,-73.9933,8,0
40.7099,-74.0071,18,1
40.7409,-73.9902,18,0
40.7515,-73.994,18,1
40.7197,-73.9999,17,1
40.6712,-73.9713,15,1
40.7548,-73.9633,14,0
40.7202,-74.0101,18,0
40.7424,-74.0043,20,0
40.7307,-73.9891,21,0
40.7608,-73.9703,18,0
40.7139,-73.9351,19,0
40.7344,-73.9938,11,0
